,Zip,City,State,Metro,CountyName,SizeRank,2018-04-01,1_Year,1_Gain,2_Year,2_Gain,3_Year,3_Gain,4_Year,4_Gain,5_Year,5_Gain,6_Year,6_Gain,7_Year,7_Gain,8_Year,8_Gain,9_Year,9_Gain,10_Year,10_Gain
3032,20037,Washington,DC,Washington,District of Columbia,5806,1019600.0,1026886.39,0.01,1058467.31,0.04,1090438.23,0.07,1122415.41,0.1,1154392.68,0.13,1186369.96,0.16,1218347.24,0.19,1250324.52,0.23,1282301.8,0.26,1314279.08,0.29
3033,20105,Aldie,VA,Washington,Loudoun,5300,571300.0,573851.33,0.0,583962.06,0.02,596540.29,0.04,609923.93,0.07,623570.47,0.09,637302.83,0.12,651063.19,0.14,664832.7,0.16,678605.2,0.19,692378.66,0.21
3034,20109,Manassas,VA,Washington,Prince William,2242,301000.0,310366.37,0.03,318960.7,0.06,327125.17,0.09,335050.27,0.11,342842.11,0.14,350559.73,0.16,358236.04,0.19,365889.33,0.22,373529.82,0.24,381163.18,0.27
3035,20111,Manassas Park,VA,Washington,Manassas Park City,3411,334300.0,347071.69,0.04,358157.83,0.07,368364.11,0.1,378111.12,0.13,387618.38,0.16,397000.49,0.19,406317.28,0.22,415599.98,0.24,424864.87,0.27,434120.47,0.3
3036,20112,Manassas,VA,Washington,Prince William,5108,475600.0,475493.33,-0.0,480272.95,0.01,487618.71,0.03,496312.13,0.04,505713.3,0.06,515486.16,0.08,525454.22,0.1,535524.79,0.13,545649.2,0.15,555801.88,0.17
3037,20115,Marshall,VA,Washington,Fauquier,10478,386100.0,410909.41,0.06,423994.97,0.1,435346.7,0.13,446442.02,0.16,457499.41,0.18,468551.2,0.21,479602.17,0.24,490653.0,0.27,501703.82,0.3,512754.64,0.33
3038,20117,Middleburg,VA,Washington,Loudoun,13515,707400.0,730185.36,0.03,751399.24,0.06,772302.85,0.09,793145.19,0.12,813975.44,0.15,834803.3,0.18,855630.69,0.21,876457.99,0.24,897285.26,0.27,918112.54,0.3
3039,20120,Centreville,VA,Washington,Fairfax,2117,464000.0,467642.1,0.01,474554.72,0.02,483312.15,0.04,493110.2,0.06,503495.24,0.09,514211.38,0.11,525114.29,0.13,536122.56,0.16,547190.25,0.18,558291.46,0.2
3040,20121,Centreville,VA,Washington,Fairfax,4365,383900.0,377000.35,-0.02,376763.91,-0.02,380268.41,-0.01,385873.18,0.01,392657.11,0.02,400103.05,0.04,407920.67,0.06,415946.96,0.08,424090.4,0.1,432299.62,0.13
3041,20124,Clifton,VA,Washington,Fairfax,7733,681700.0,686400.64,0.01,697313.78,0.02,710880.8,0.04,725581.5,0.06,740766.49,0.09,756158.35,0.11,771638.6,0.13,787156.59,0.15,802690.71,0.18,818231.72,0.2
3042,20132,Purcellville,VA,Washington,Loudoun,7311,520000.0,545740.3,0.05,565397.37,0.09,582066.59,0.12,597268.32,0.15,611749.27,0.18,625876.2,0.2,639829.26,0.23,653696.92,0.26,667522.63,0.28,681327.74,0.31
3043,20136,Bristow,VA,Washington,Prince William,4966,464100.0,469529.79,0.01,477603.87,0.03,487103.96,0.05,497373.06,0.07,508056.87,0.09,518964.33,0.12,529992.39,0.14,541085.5,0.17,552213.68,0.19,563360.77,0.21
3044,20137,Broad Run,VA,Washington,Prince William,13935,477900.0,514483.74,0.08,531703.04,0.11,545882.23,0.14,559584.14,0.17,573211.11,0.2,586826.33,0.23,600439.69,0.26,614052.77,0.28,627665.8,0.31,641278.82,0.34
3045,20141,Round Hill,VA,Washington,Loudoun,10466,468500.0,474891.09,0.01,486248.11,0.04,499333.93,0.07,513021.6,0.1,526918.8,0.12,540888.93,0.15,554884.46,0.18,568888.83,0.21,582896.28,0.24,596904.79,0.27
3046,20147,Ashburn,VA,Washington,Loudoun,291,539600.0,549713.89,0.02,562340.7,0.04,575925.15,0.07,589874.53,0.09,603962.99,0.12,618104.44,0.15,632266.1,0.17,646435.44,0.2,660607.73,0.22,674781.13,0.25
3047,20148,Ashburn,VA,Washington,Loudoun,1282,647000.0,651534.83,0.01,663814.43,0.03,678995.07,0.05,695262.41,0.07,711936.79,0.1,728763.65,0.13,745647.62,0.15,762552.99,0.18,779466.37,0.2,796382.76,0.23
3048,20151,Chantilly,VA,Washington,Loudoun,6478,566900.0,575318.82,0.01,587719.86,0.04,601776.36,0.06,616521.05,0.09,631551.84,0.11,646701.56,0.14,661900.72,0.17,677120.43,0.19,692348.69,0.22,707580.49,0.25
3049,20152,Chantilly,VA,Washington,Loudoun,4077,564200.0,585341.07,0.04,603945.65,0.07,621240.48,0.1,637859.02,0.13,654128.34,0.16,670217.33,0.19,686213.22,0.22,702161.02,0.24,718084.0,0.27,733994.16,0.3
3050,20155,Gainesville,VA,Washington,Prince William,3288,489200.0,499949.49,0.02,511185.76,0.04,522672.04,0.07,534286.76,0.09,545967.43,0.12,557681.99,0.14,569413.96,0.16,581154.86,0.19,592900.35,0.21,604648.2,0.24
3051,20158,Hamilton,VA,Washington,Loudoun,12148,530200.0,563486.43,0.06,586908.71,0.11,606477.5,0.14,624540.89,0.18,642016.18,0.21,659261.72,0.24,676417.52,0.28,693538.25,0.31,710645.29,0.34,727746.98,0.37
3052,20164,Sterling,VA,Washington,Loudoun,3152,398900.0,406114.38,0.02,414244.05,0.04,422932.53,0.06,431962.2,0.08,441200.16,0.11,450565.3,0.13,460008.09,0.15,469498.29,0.18,479017.42,0.2,488554.23,0.22
3053,20165,Sterling,VA,Washington,Loudoun,3243,513300.0,520027.53,0.01,530767.59,0.03,543084.27,0.06,556020.45,0.08,569200.04,0.11,582475.28,0.13,595788.09,0.16,609115.68,0.19,622449.06,0.21,635784.73,0.24
3054,20166,Sterling,VA,Washington,Loudoun,7917,408100.0,410696.42,0.01,417496.93,0.02,426088.95,0.04,435444.39,0.07,445125.16,0.09,454944.55,0.11,464823.02,0.14,474726.66,0.16,484641.03,0.19,494559.97,0.21
3055,20169,Haymarket,VA,Washington,Prince William,5233,546500.0,552967.21,0.01,561465.38,0.03,570892.98,0.04,580745.89,0.06,590793.44,0.08,600930.05,0.1,611107.43,0.12,621303.46,0.14,631508.02,0.16,641716.49,0.17
3056,20170,Herndon,VA,Washington,Fairfax,2508,474000.0,475531.59,0.0,482686.44,0.02,492364.42,0.04,503174.52,0.06,514492.6,0.09,526038.6,0.11,537686.87,0.13,549381.03,0.16,561095.78,0.18,572819.76,0.21
3057,20171,Herndon,VA,Washington,Fairfax,956,616000.0,628654.58,0.02,643365.64,0.04,659118.28,0.07,675398.44,0.1,691945.79,0.12,708628.46,0.15,725379.66,0.18,742165.58,0.2,758969.09,0.23,775781.49,0.26
3058,20175,Leesburg,VA,Washington,Loudoun,3835,543600.0,553616.08,0.02,566161.37,0.04,579587.72,0.07,593320.99,0.09,607161.16,0.12,621038.58,0.14,634928.97,0.17,648823.89,0.19,662720.37,0.22,676617.41,0.24
3059,20176,Leesburg,VA,Washington,Loudoun,1322,554600.0,570970.33,0.03,586806.82,0.06,602388.7,0.09,617849.15,0.11,633251.68,0.14,648626.6,0.17,663988.35,0.2,679343.81,0.22,694696.27,0.25,710047.31,0.28
3060,20180,Lovettsville,VA,Washington,Loudoun,9673,476200.0,505091.08,0.06,521137.21,0.09,534688.74,0.12,547755.79,0.15,560728.76,0.18,573683.45,0.2,586634.6,0.23,599585.05,0.26,612535.38,0.29,625485.67,0.31
3061,20181,Nokesville,VA,Washington,Prince William,9598,459500.0,485488.82,0.06,503024.7,0.09,517498.45,0.13,530862.94,0.16,543825.59,0.18,556642.66,0.21,569407.01,0.24,582152.25,0.27,594890.57,0.29,607626.39,0.32
3062,20186,Warrenton,VA,Washington,Fauquier,7030,371800.0,388687.45,0.05,400788.18,0.08,411277.49,0.11,421224.32,0.13,430988.53,0.16,440691.26,0.19,450373.3,0.21,460048.36,0.24,469721.08,0.26,479393.01,0.29
3063,20187,Warrenton,VA,Washington,Fauquier,6880,428700.0,436100.02,0.02,446007.07,0.04,456493.07,0.06,467112.77,0.09,477763.35,0.11,488421.05,0.14,499080.4,0.16,509740.13,0.19,520399.95,0.21,531059.79,0.24
3064,20190,Reston,VA,Washington,Fairfax,4739,500200.0,502095.78,0.0,511681.71,0.02,523988.99,0.05,537259.29,0.07,550870.39,0.1,564602.08,0.13,578376.44,0.16,592165.91,0.18,605960.73,0.21,619757.43,0.24
3065,20191,Reston,VA,Washington,Fairfax,3559,510500.0,505521.16,-0.01,511534.9,0.0,521903.02,0.02,533996.01,0.05,546772.25,0.07,559819.15,0.1,572973.25,0.12,586169.82,0.15,599383.22,0.17,612603.28,0.2
3066,20194,Reston,VA,Washington,Fairfax,7137,630000.0,625324.51,-0.01,631725.78,0.0,642948.31,0.02,656269.34,0.04,670503.77,0.06,685135.76,0.09,699940.8,0.11,714821.15,0.13,729734.29,0.16,744661.69,0.18
3067,20197,Waterford,VA,Washington,Loudoun,13753,717500.0,719297.41,0.0,736632.6,0.03,756037.33,0.05,775717.7,0.08,795434.78,0.11,815156.76,0.14,834879.39,0.16,854602.1,0.19,874324.82,0.22,894047.55,0.25
3068,20198,The Plains,VA,Washington,Fauquier,13143,431500.0,496761.1,0.15,521536.62,0.21,539131.12,0.25,555451.92,0.29,571546.79,0.32,587601.59,0.36,603649.29,0.4,619695.72,0.44,635741.93,0.47,651788.1,0.51
3069,20601,Waldorf,MD,Washington,Charles,4766,289700.0,301904.38,0.04,309258.15,0.07,315936.3,0.09,322520.34,0.11,329091.28,0.14,335660.39,0.16,342229.24,0.18,348798.06,0.2,355366.88,0.23,361935.69,0.25
3070,20602,Waldorf,MD,Washington,Charles,4273,254500.0,258841.8,0.02,264311.76,0.04,270054.83,0.06,275864.02,0.08,281689.23,0.11,287518.3,0.13,293348.32,0.15,299178.56,0.18,305008.86,0.2,310839.17,0.22
3071,20603,Waldorf,MD,Washington,Charles,3847,317300.0,329563.91,0.04,337577.86,0.06,344502.18,0.09,351147.14,0.11,357720.48,0.13,364275.45,0.15,370825.71,0.17,377374.77,0.19,383923.51,0.21,390472.18,0.23
3072,20609,Avenue,MD,California-Lexington Park,Saint Marys,14590,248800.0,256519.16,0.03,262919.65,0.06,269180.28,0.08,275426.08,0.11,281670.3,0.13,287914.36,0.16,294158.4,0.18,300402.44,0.21,306646.48,0.23,312890.51,0.26
3073,20616,Bryans Road,MD,Washington,Charles,9946,260700.0,266934.24,0.02,272933.32,0.05,278916.32,0.07,284898.22,0.09,290880.04,0.12,296861.86,0.14,302843.68,0.16,308825.5,0.18,314807.31,0.21,320789.13,0.23
3074,20618,Bushwood,MD,California-Lexington Park,Saint Marys,14699,194100.0,209606.78,0.08,215574.61,0.11,220728.42,0.14,225812.77,0.16,230891.18,0.19,235969.09,0.22,241046.95,0.24,246124.81,0.27,251202.67,0.29,256280.53,0.32
3075,20619,California,MD,California-Lexington Park,Saint Marys,7052,271500.0,268267.07,-0.01,270992.56,-0.0,275149.54,0.01,279650.45,0.03,284233.97,0.05,288837.35,0.06,293445.5,0.08,298054.79,0.1,302664.36,0.11,307274.0,0.13
3076,20621,Chaptico,MD,California-Lexington Park,Saint Marys,14245,230500.0,243811.59,0.06,251147.35,0.09,257831.19,0.12,264443.9,0.15,271048.85,0.18,277652.95,0.2,284256.96,0.23,290860.96,0.26,297464.96,0.29,304068.96,0.32
3077,20622,Charlotte Hall,MD,Washington,Charles,11540,320200.0,328597.15,0.03,336365.35,0.05,344003.69,0.07,351615.21,0.1,359221.19,0.12,366826.04,0.15,374430.64,0.17,382035.2,0.19,389639.75,0.22,397244.3,0.24
3078,20623,Cheltenham,MD,Washington,Prince Georges,12483,357300.0,400712.83,0.12,423281.55,0.18,437851.42,0.23,449351.76,0.26,459674.18,0.29,469544.57,0.31,479241.5,0.34,488871.87,0.37,498476.69,0.4,508071.71,0.42
3079,20625,Cobb Island,MD,Washington,Charles,14698,212300.0,223278.48,0.05,228064.73,0.07,232563.04,0.1,237047.95,0.12,241532.24,0.14,246016.5,0.16,250500.76,0.18,254985.01,0.2,259469.27,0.22,263953.53,0.24
3080,20634,Great Mills,MD,California-Lexington Park,Saint Marys,9538,245700.0,243424.81,-0.01,246622.69,0.0,251088.03,0.02,255846.89,0.04,260673.72,0.06,265516.3,0.08,270362.52,0.1,275209.59,0.12,280056.85,0.14,284904.16,0.16
3081,20636,Hollywood,MD,California-Lexington Park,Saint Marys,8392,323900.0,317905.48,-0.02,321692.02,-0.01,328235.54,0.01,335556.16,0.04,343095.83,0.06,350697.25,0.08,358316.06,0.11,365939.78,0.13,373564.89,0.15,381190.38,0.18
3082,20637,Hughesville,MD,Washington,Charles,10787,374500.0,377172.43,0.01,383106.31,0.02,390284.24,0.04,397936.69,0.06,405770.14,0.08,413672.63,0.1,421601.45,0.13,429540.32,0.15,437483.02,0.17,445427.18,0.19
3083,20639,Huntingtown,MD,Washington,Calvert,7508,414500.0,417818.87,0.01,426813.23,0.03,436358.32,0.05,445956.85,0.08,455560.57,0.1,465164.79,0.12,474769.06,0.15,484373.34,0.17,493977.61,0.19,503581.89,0.21
3084,20640,Indian Head,MD,Washington,Charles,8678,214000.0,210272.91,-0.02,212451.8,-0.01,216115.48,0.01,220152.44,0.03,224283.24,0.05,228437.63,0.07,232597.95,0.09,236759.77,0.11,240921.95,0.13,245084.24,0.15
3085,20646,La Plata,MD,Washington,Charles,5741,321700.0,334658.34,0.04,343661.81,0.07,351431.25,0.09,358815.65,0.12,366079.9,0.14,373306.66,0.16,380521.72,0.18,387733.13,0.21,394943.41,0.23,402153.33,0.25
3086,20650,Leonardtown,MD,California-Lexington Park,Saint Marys,7179,343300.0,343984.61,0.0,349971.4,0.02,357858.42,0.04,366426.46,0.07,375238.57,0.09,384138.15,0.12,393069.08,0.14,402011.24,0.17,410957.43,0.2,419905.07,0.22
3087,20653,Lexington Park,MD,California-Lexington Park,Saint Marys,4451,247400.0,245979.05,-0.01,249030.45,0.01,253329.28,0.02,257976.05,0.04,262719.86,0.06,267490.74,0.08,272269.17,0.1,277049.71,0.12,281830.83,0.14,286612.12,0.16
3088,20657,Lusby,MD,Washington,Calvert,5857,223700.0,223536.12,-0.0,227616.5,0.02,232185.45,0.04,236810.63,0.06,241442.28,0.08,246074.68,0.1,250707.16,0.12,255339.66,0.14,259972.15,0.16,264604.65,0.18
3089,20659,Mechanicsville,MD,California-Lexington Park,Saint Marys,5270,276500.0,283104.63,0.02,289545.06,0.05,295921.48,0.07,302272.95,0.09,308614.7,0.12,314952.66,0.14,321289.15,0.16,327625.05,0.18,333960.73,0.21,340296.33,0.23
3090,20662,Nanjemoy,MD,Washington,Charles,12904,251500.0,265787.64,0.06,272566.8,0.08,278893.59,0.11,285193.12,0.13,291491.01,0.16,297788.8,0.18,304086.58,0.21,310384.37,0.23,316682.15,0.26,322979.94,0.28
3091,20664,Newburg,MD,Washington,Charles,12637,264900.0,272744.0,0.03,278821.68,0.05,284712.08,0.07,290582.61,0.1,296451.04,0.12,302319.25,0.14,308187.43,0.16,314055.61,0.19,319923.79,0.21,325791.97,0.23
3092,20674,Piney Point,MD,California-Lexington Park,Saint Marys,14659,308600.0,299713.62,-0.03,306512.22,-0.01,314085.76,0.02,321697.59,0.04,329311.31,0.07,336925.12,0.09,344538.94,0.12,352152.76,0.14,359766.58,0.17,367380.4,0.19
3093,20675,Pomfret,MD,Washington,Charles,14125,314200.0,338391.39,0.08,350507.94,0.12,359373.72,0.14,367364.32,0.17,375119.32,0.19,382810.89,0.22,390485.37,0.24,398155.27,0.27,405823.92,0.29,413492.24,0.32
3094,20676,Port Republic,MD,Washington,Calvert,12092,337400.0,352845.8,0.05,361726.65,0.07,370347.62,0.1,378958.3,0.12,387568.58,0.15,396178.84,0.17,404789.1,0.2,413399.36,0.23,422009.62,0.25,430619.88,0.28
3095,20677,La Plata,MD,Washington,Charles,13367,373800.0,402462.08,0.08,415762.24,0.11,425621.1,0.14,434709.07,0.16,443624.34,0.19,452500.93,0.21,461368.86,0.23,470234.84,0.26,479100.38,0.28,487965.83,0.31
3096,20678,Prince Frederick,MD,Washington,Calvert,7908,313900.0,317642.39,0.01,324551.11,0.03,331743.56,0.06,338961.42,0.08,346181.56,0.1,353401.91,0.13,360622.27,0.15,367842.64,0.17,375063.01,0.19,382283.37,0.22
3097,20685,Saint Leonard,MD,Washington,Calvert,10133,320400.0,331987.31,0.04,339997.49,0.06,347895.69,0.09,355790.38,0.11,363684.97,0.14,371579.55,0.16,379474.13,0.18,387368.71,0.21,395263.29,0.23,403157.87,0.26
3098,20688,Solomons,MD,Washington,Calvert,12415,309800.0,321583.78,0.04,329332.21,0.06,336983.11,0.09,344631.65,0.11,352280.14,0.14,359928.62,0.16,367577.11,0.19,375225.59,0.21,382874.07,0.24,390522.56,0.26
3099,20689,Sunderland,MD,Washington,Calvert,14202,393200.0,404176.74,0.03,413833.2,0.05,423391.14,0.08,432941.74,0.1,442491.78,0.13,452041.78,0.15,461591.78,0.17,471141.78,0.2,480691.78,0.22,490241.78,0.25
3100,20693,Welcome,MD,Washington,Charles,14615,318600.0,339417.51,0.07,348650.69,0.09,356329.6,0.12,363799.98,0.14,371242.38,0.17,378681.02,0.19,386119.17,0.21,393557.24,0.24,400995.31,0.26,408433.37,0.28
3101,20695,White Plains,MD,Washington,Charles,8175,337400.0,342085.13,0.01,348104.96,0.03,354589.21,0.05,361235.05,0.07,367937.11,0.09,374658.74,0.11,381387.18,0.13,388117.98,0.15,394849.61,0.17,401581.52,0.19
3102,20705,Beltsville,MD,Washington,Prince Georges,4737,336600.0,379868.64,0.13,406293.9,0.21,424543.27,0.26,438824.0,0.3,451178.33,0.34,462597.56,0.37,473562.89,0.41,484307.9,0.44,494945.95,0.47,505532.1,0.5
3103,20706,Lanham Seabrook,MD,Washington,Prince Georges,2924,296100.0,320412.16,0.08,335281.83,0.13,346223.53,0.17,355531.25,0.2,364159.25,0.23,372504.5,0.26,380732.12,0.29,388910.81,0.31,397069.15,0.34,405219.02,0.37
3104,20707,Laurel,MD,Washington,Prince Georges,2087,309100.0,318357.84,0.03,326202.81,0.06,333529.25,0.08,340665.37,0.1,347731.64,0.12,354772.28,0.15,361803.51,0.17,368831.29,0.19,375857.8,0.22,382883.85,0.24
3105,20708,Laurel,MD,Washington,Prince Georges,3913,362300.0,382198.52,0.05,395212.1,0.09,405670.31,0.12,415180.09,0.15,424337.86,0.17,433364.97,0.2,442343.6,0.22,451304.22,0.25,460258.17,0.27,469209.63,0.3
3106,20710,Bladensburg,MD,Washington,Prince Georges,8653,268500.0,274637.19,0.02,281542.44,0.05,288628.7,0.07,295757.63,0.1,302896.61,0.13,310037.96,0.15,317179.86,0.18,324321.9,0.21,331463.97,0.23,338606.05,0.26
3107,20711,Lothian,MD,Baltimore,Anne Arundel,9900,448600.0,463029.01,0.03,474991.23,0.06,486658.55,0.08,498290.61,0.11,509918.45,0.14,521545.79,0.16,533173.08,0.19,544800.35,0.21,556427.62,0.24,568054.9,0.27
3108,20712,Mount Rainier,MD,Washington,Prince Georges,8561,368300.0,382791.51,0.04,395071.83,0.07,407033.37,0.11,418948.94,0.14,430857.89,0.17,442765.89,0.2,454673.74,0.23,466581.58,0.27,478489.42,0.3,490397.25,0.33
3109,20714,North Beach,MD,Washington,Calvert,10703,274200.0,279544.71,0.02,286392.02,0.04,293318.99,0.07,300250.19,0.1,307181.61,0.12,314113.04,0.15,321044.47,0.17,327975.9,0.2,334907.34,0.22,341838.77,0.25
3110,20715,Bowie,MD,Washington,Prince Georges,4944,332900.0,351498.01,0.06,364686.86,0.1,375433.87,0.13,385078.56,0.16,394225.64,0.18,403148.09,0.21,411969.13,0.24,420744.39,0.26,429498.99,0.29,438244.26,0.32
3111,20716,Bowie,MD,Washington,Prince Georges,5027,311800.0,326469.48,0.05,336762.86,0.08,345446.37,0.11,353537.63,0.13,361411.02,0.16,369204.25,0.18,376968.0,0.21,384720.9,0.23,392469.8,0.26,400217.25,0.28
3112,20720,Bowie,MD,Washington,Prince Georges,5677,417100.0,437777.59,0.05,451553.65,0.08,462627.99,0.11,472644.72,0.13,482247.42,0.16,491688.04,0.18,501065.22,0.2,510417.56,0.22,519760.18,0.25,529099.0,0.27
3113,20721,Bowie,MD,Washington,Prince Georges,4300,414900.0,426844.67,0.03,437273.13,0.05,447013.36,0.08,456441.2,0.1,465727.25,0.12,474948.93,0.14,484141.39,0.17,493320.6,0.19,502493.78,0.21,511664.23,0.23
3114,20722,Brentwood,MD,Washington,Prince Georges,11135,284100.0,301427.49,0.06,313134.45,0.1,322793.73,0.14,331706.99,0.17,340348.47,0.2,348890.93,0.23,357397.31,0.26,365890.55,0.29,374379.0,0.32,382865.71,0.35
3115,20723,Laurel,MD,Washington,Prince Georges,3588,413100.0,415106.93,0.0,422269.96,0.02,431188.53,0.04,440704.82,0.07,450424.62,0.09,460213.71,0.11,470026.39,0.14,479847.11,0.16,489670.55,0.19,499494.93,0.21
3116,20724,Laurel,MD,Washington,Prince Georges,6484,322400.0,324072.42,0.01,331067.7,0.03,338537.87,0.05,346050.41,0.07,353566.73,0.1,361083.38,0.12,368600.07,0.14,376116.76,0.17,383633.44,0.19,391150.13,0.21
3117,20732,Chesapeake Beach,MD,Washington,Calvert,8453,299000.0,302533.91,0.01,309205.02,0.03,316129.96,0.06,323075.44,0.08,330022.57,0.1,336969.84,0.13,343917.13,0.15,350864.41,0.17,357811.69,0.2,364758.98,0.22
3118,20733,Churchton,MD,Baltimore,Anne Arundel,12682,298800.0,299209.17,0.0,305107.05,0.02,312019.51,0.04,319119.51,0.07,326254.18,0.09,333395.26,0.12,340537.52,0.14,347680.0,0.16,354822.52,0.19,361965.05,0.21
3119,20735,Clinton,MD,Washington,Prince Georges,2491,291500.0,300957.88,0.03,308554.64,0.06,315475.89,0.08,322151.96,0.11,328739.02,0.13,335293.79,0.15,341836.84,0.17,348375.62,0.2,354912.87,0.22,361449.55,0.24
3120,20736,Owings,MD,Washington,Calvert,9344,423100.0,427740.23,0.01,436953.2,0.03,446496.04,0.06,456062.67,0.08,465631.02,0.1,475199.49,0.12,484767.97,0.15,494336.45,0.17,503904.92,0.19,513473.4,0.21
3121,20737,East Riverdale,MD,Washington,Prince Georges,6648,284000.0,307298.88,0.08,317885.71,0.12,326489.65,0.15,334784.3,0.18,343030.69,0.21,351269.56,0.24,359507.26,0.27,367744.77,0.29,375982.26,0.32,384219.74,0.35
3122,20740,College Park,MD,Washington,Prince Georges,4029,313900.0,331571.51,0.06,343760.78,0.1,354002.2,0.13,363551.56,0.16,372855.02,0.19,382071.12,0.22,391256.18,0.25,400430.21,0.28,409600.32,0.3,418769.04,0.33
3123,20743,Coral Hills,MD,Washington,Prince Georges,1842,221700.0,245218.38,0.11,253415.68,0.14,259936.33,0.17,266273.5,0.2,272590.59,0.23,278905.48,0.26,285220.13,0.29,291534.76,0.31,297849.38,0.34,304164.0,0.37
3124,20744,Fort Washington,MD,Washington,Prince Georges,768,304100.0,313125.55,0.03,320732.11,0.05,327866.97,0.08,334845.03,0.1,341770.95,0.12,348679.55,0.15,355582.39,0.17,362483.32,0.19,369383.6,0.21,376283.68,0.24
3125,20745,Forest Heights,MD,Washington,Prince Georges,3070,251400.0,273319.45,0.09,283945.85,0.13,291663.71,0.16,298632.46,0.19,305408.28,0.21,312134.4,0.24,318847.73,0.27,325557.77,0.29,332266.95,0.32,338975.91,0.35
3126,20746,Suitland-Silver Hill,MD,Washington,Prince Georges,2501,244400.0,252644.27,0.03,259109.69,0.06,264871.27,0.08,270354.38,0.11,275727.3,0.13,281056.62,0.15,286368.69,0.17,291673.94,0.19,296976.49,0.22,302277.97,0.24
3127,20747,District Heights,MD,Washington,Prince Georges,1463,237200.0,246763.16,0.04,253312.53,0.07,258974.37,0.09,264374.84,0.11,269698.34,0.14,274999.17,0.16,280293.33,0.18,285585.52,0.2,290877.13,0.23,296168.57,0.25
3128,20748,Temple Hills,MD,Washington,Prince Georges,1591,263800.0,273769.98,0.04,280895.75,0.06,287146.7,0.09,293128.56,0.11,299027.66,0.13,304901.3,0.16,310767.1,0.18,316630.5,0.2,322493.16,0.22,328355.59,0.24
3129,20751,Deale,MD,Baltimore,Anne Arundel,13031,342500.0,347715.39,0.02,355292.47,0.04,363536.27,0.06,371968.3,0.09,380453.47,0.11,388953.64,0.14,397458.04,0.16,405963.64,0.19,414469.57,0.21,422975.6,0.23
3130,20754,Dunkirk,MD,Washington,Calvert,10124,417500.0,417441.49,-0.0,424897.92,0.02,433575.46,0.04,442451.41,0.06,451359.6,0.08,460273.04,0.1,469187.32,0.12,478101.74,0.15,487016.18,0.17,495930.63,0.19
3131,20759,Fulton,MD,Baltimore,Howard,10623,647900.0,639151.5,-0.01,649775.94,0.0,663750.73,0.02,678304.92,0.05,692959.31,0.07,707631.04,0.09,722305.76,0.11,736980.99,0.14,751656.32,0.16,766331.67,0.18
3132,20764,Shady Side,MD,Baltimore,Anne Arundel,11290,287600.0,293113.35,0.02,299865.41,0.04,306854.65,0.07,313889.3,0.09,320932.64,0.12,327977.65,0.14,335022.97,0.16,342068.36,0.19,349113.76,0.21,356159.16,0.24
3133,20769,Glenn Dale,MD,Washington,Prince Georges,10273,427700.0,440104.52,0.03,450480.62,0.05,459964.04,0.08,469054.63,0.1,477972.32,0.12,486813.94,0.14,495622.08,0.16,504415.47,0.18,513202.39,0.2,521986.45,0.22
3134,20770,Greenbelt,MD,Washington,Prince Georges,3483,265700.0,284856.28,0.07,294577.13,0.11,302101.44,0.14,309114.4,0.16,316008.32,0.19,322874.53,0.22,329734.28,0.24,336592.53,0.27,343450.44,0.29,350308.26,0.32
3135,20772,Greater Upper Marlboro,MD,Washington,Prince Georges,1245,313400.0,325367.83,0.04,334623.91,0.07,342708.8,0.09,350287.84,0.12,357648.41,0.14,364914.62,0.16,372140.07,0.19,379347.93,0.21,386548.18,0.23,393745.15,0.26
3136,20774,Kettering,MD,Washington,Prince Georges,775,334900.0,348778.11,0.04,358468.67,0.07,366776.8,0.1,374628.55,0.12,382329.64,0.14,389980.99,0.16,397615.92,0.19,405245.44,0.21,412873.16,0.23,420500.29,0.26
3137,20776,Harwood,MD,Baltimore,Anne Arundel,12520,508400.0,527056.77,0.04,541488.33,0.07,555013.28,0.09,568343.7,0.12,581632.38,0.14,594912.1,0.17,608189.89,0.2,621467.28,0.22,634744.58,0.25,648021.86,0.27
3138,20777,Highland,MD,Baltimore,Howard,12511,638600.0,638728.88,0.0,649507.73,0.02,662511.21,0.04,675979.38,0.06,689544.61,0.08,703130.12,0.1,716719.87,0.12,730310.5,0.14,743901.31,0.16,757492.17,0.19
3139,20778,West River,MD,Baltimore,Anne Arundel,14020,448400.0,457967.49,0.02,468756.73,0.05,479938.75,0.07,491247.05,0.1,502595.94,0.12,513957.89,0.15,525324.04,0.17,536691.54,0.2,548059.47,0.22,559427.53,0.25
3140,20779,Tracys Landing,MD,Baltimore,Anne Arundel,14465,418900.0,423811.94,0.01,433265.34,0.03,443585.61,0.06,454071.35,0.08,464588.67,0.11,475112.01,0.13,485636.51,0.16,496161.23,0.18,506685.99,0.21,517210.76,0.23
3141,20781,Hyattsville,MD,Washington,Prince Georges,7929,347600.0,374980.75,0.08,388485.28,0.12,399979.96,0.15,411183.53,0.18,422344.94,0.22,433500.23,0.25,444654.65,0.28,455808.93,0.31,466963.2,0.34,478117.46,0.38
3142,20782,Chillum,MD,Washington,Prince Georges,3212,319000.0,344802.88,0.08,359963.13,0.13,371717.04,0.17,382380.7,0.2,392695.4,0.23,402898.41,0.26,413065.68,0.29,423221.5,0.33,433373.67,0.36,443524.66,0.39
